Comment_ID,Campaign_ID,Comment_Text,Sentiment,Sentiment_Score,Likes,Engagements
eb6eb2d4-5d3d-40f7-bd0a-7a4c4842b031,C1815,I'm going to be at the Big Brother on the 6th.  I'm so excited about it.  I'm going to be there tomorrow.  @user,Positive,0.4795,6,1
799fe8bf-e171-4ff4-9661-bab4192bee8f,C1815,"If you are going to make a surprise trip to the @user store tomorrow, make sure you get the ticket ASAP!  #bought #bought #bought
@user @user @user @user @user @user @user @",Positive,0.5707,19,14
8ebc6099-c6b0-4a18-b4d6-928357ad5dc2,C1815,@user I think the #TheOpen will be at the White House in January.  The White House is the best place to be at the event.  I think the #USOpen will be at the White House in January.,Positive,0.6369,9,5
ae33abb7-5935-4338-99a0-f81cb18cd7f6,C1815,"I was so excited to see @user do a live stream of their performance of The Day After Tomorrow\u002c but when I realized the video is off, I'm so disappointed.",Negative,-0.6849,7,20
167c9750-92d4-4edb-892b-2d92421585b5,C1815,,Neutral,0.0,11,44
ddeb045a-657e-4351-9109-af54d3c6385a,C1815,,Neutral,0.0,9,32
711e6efe-8c54-4e1c-8043-492291ca8e98,C1815,,Neutral,0.0,14,48
16b47537-bc43-426e-89ea-d657f80e09db,C1815,,Neutral,0.0,9,25
cd2e8bb6-abbe-49ee-ab75-4c2d804d12f5,C1815,,Neutral,0.0,17,50
b98e6448-dc03-4441-b41c-eb4af3326c29,C1816,I'm going to be at the @user show tomorrow at the Hilton Hotel.  I'm going to wear some of the best tuxes I can find.  I'm going to wear my new tuxedo and I'll be wearing a,Positive,0.6369,41,62
e7e0c491-7d5f-44ca-801c-9b1e3ff87025,C1816,#Caitlyn Jenner is not a slut.,Positive,0.4717,33,18
9f10aa8a-f774-4d41-98a2-36693dd20dcd,C1816,"@user @user I'll be watching the 1st episode of The Bachelor tomorrow, it'll be good!
""Towards the end of the 1st season of Sharknado 2, the Sharknado 3 episode, it's all",Positive,0.4926,49,44
e90ad413-1073-458c-b02e-0ce697b09780,C1816,We are going to the Dunkin tomorrow and I think I may be the only person in the room who thinks it's a good idea to go with me.  I may even go with someone who is too skinny to fit in.  #d,Positive,0.6597,38,12
0f8f183f-89d8-4f98-b7c4-6d2ff16b84ef,C1816,"It's Friday night and I'm getting ready to go to see Ant-Man.  If you're a fan of the show, I'm sure you'll be at the show too.   @user
@user @user  I think",Positive,0.7269,17,100
99b6639f-61ac-40ed-be74-508742d16260,C1816,"#Hulk Hogan may have a chance at the WWE Title if he wins the title, but he may not have the title.      #RAW         #RAW",Positive,0.431,47,11
374f344d-e3ee-4f16-b6af-ef29165c6e3d,C1816,"I think I may have just bought the 3rd book in the Twilight trilogy and it's just not the best book
@user @user @user @user I'm going to the cinema tomorrow with my brother and my mom & I.  I",Negative,-0.5216,10,1
bc65b246-0b67-4aaa-b895-372f4c5810ba,C1816,,Neutral,0.0,16,48
7b1e6eee-e781-4046-9005-ef7ad2a95497,C1816,"It's Friday night and I'm getting ready to go to see Ant-Man.  If you're a fan of the show, I'm sure you'll be at the show too.   @user
@user @user  I think",Positive,0.7269,19,56
eb036efe-da0f-41ee-8684-eaa8de16904a,C1816,@user,Neutral,0.0,15,28
8c312cf6-4ffb-4683-b5dc-f24e77616ab6,C1817,"""""The Internet is a great place for people to express themselves, but it is also a great place for politicians to act as if they are more than just a social media celebrity.",Positive,0.8481,17,26
47ca0a8c-e553-43e6-b51b-ddddc9764f60,C1817,"If you're watching Sharknado 3 tomorrow, don't miss the Sharknado 3 premiere! #sharknado3 #naked #sharknado3
""I'm going to see Paper Towns tomorrow. I'm gonna be",Positive,0.1867,4,12
8feb87e6-40c1-49bd-bef9-4b0da2e24028,C1817,"@user @user """"You know what is a good thing? Being a good man.",Positive,0.7003,0,16
ed652f04-348e-459e-a9ad-5a2b0fbb1e9b,C1817,"""""I think it's fair to say that the Obama campaign may have been the most effective, and most effective, campaign in the history of the Republican Party.   I think it's just a matter of time before the Democrats and Republicans are",Positive,0.8976,5,27
6a39224e-53c7-4198-9202-8c3f370f528b,C1817,"I think the 2nd Amendment protects the right to be free from the government and the Constitution, but I think that the 1st Amendment protects it against a government that may infringe upon that right
@user I\u2019m just going to",Positive,0.6956,10,5
ea68f6f2-619a-4da4-afd8-b7cf58d03c82,C1817,I'll have a good time tomorrow with a group of my friends from @user and @user and the @user,Positive,0.7184,13,7
9e967b82-afb8-4e50-b52a-5b0c2c1ea6bd,C1817,"This is the only time I am going to see Kanye West at the VMAs.  #KanyeWest
""If you're going to see Ant-Man tomorrow, you should go see Jurassic World tomorrow, and you should go see Jurassic",Neutral,0.0,17,42
08cbbc78-7877-43f9-b6f4-b2abcda1039a,C1817,"I may be the only person in the world who thinks the Foo Fighters are the 1st thing that comes to mind when I think of them.
@user @user @user @user I don't think they are. They may be the",Neutral,-0.0516,10,50
e5943ac3-556f-46ae-8965-7dffb8037e19,C1817,,Neutral,0.0,4,14
ac4c530e-6b46-43ab-b3a6-b64b53bef84b,C1817,,Neutral,0.0,18,38
b6cbd8eb-8e9d-4fb1-a275-42bf0e39f544,C1818,"The New York Yankees are expected to have a tough Sunday afternoon: The Yankees have lost three of their last four...
@user I'm glad you are there. You are one of the best fans on the planet, you will have to go to",Positive,0.6597,12,13
b1b99f2e-cbb5-4cc0-ba4c-0f0e5ffe6d4c,C1818,"We may have a problem with the NFL.   But if you're not going to be on the field for Sunday, you may as well not be at the game.  We may as well get you in the game.
""I just",Positive,0.5346,18,3
ac5059bf-bd3b-4f6c-b9d8-650d6834e6bc,C1818,"I'm going to see """"I Love You"""" tomorrow at the #PrayForRandyMayer concert in Milan!  #B2B #Nuit Blanche  #RandyMayer #B2B #B2",Positive,0.6696,2,25
b3641ccf-5e82-4c90-a28c-ca2649470578,C1818,"""""""""I am going to be there on Monday morning, just to see @user and the rest of the NFL team.  It is a great day to be there, just like the rest of the NFL""
@user @user @",Positive,0.765,4,21
b1d260b2-3269-4ed4-b61a-439b2c9be763,C1818,"If you have any questions about the weather forecast for Wednesday, or the weather forecast for Thursday, or the weather forecast for Friday, please reach out to me via @user @user @user
""The sun is going down tomorrow, the sun is",Positive,0.34,4,30
e749b85c-ab72-40b1-9d8d-338d40e0a417,C1818,"The 1st thing I want to do is to make sure everyone knows that Kanye West is going to be on Monday Night Raw     #RAW #SummerSlam
@user @user @user @user @user @user @user",Positive,0.3818,6,25
3687f508-98c9-415d-afa1-9467f687b109,C1818,"""""I was a little upset at the fact that the only way to get a big payday is to get an iPhone 6 Plus.""  #Apple #iPhone #Apple #Apple #Apple #Apple #Apple #Apple #Apple #Apple #Apple",Negative,-0.3197,2,2
3f04733e-3b8b-4dd5-a835-11c601d51d95,C1818,"The NBA may be the greatest sport in the world but the league is the worst.  #NB17  #NBA   #NBA  #NBA #NBA   #NBA
@user @user @user @user @user @user",Negative,-0.6187,4,20
201d205a-5268-4b1b-824e-54e186c1dde7,C1818,"See the """"Millionaire"" and """"Celebrity Apprentice"""" video series """"""""""""""""http://t.co/h3w3IiY9CkZ4"""""""" for a preview of the """"""""""""Million",Neutral,0.0,7,25
c0b6e941-0579-4cc6-bc7a-c569b065d890,C1818,,Neutral,0.0,7,29
5f84ab3b-57c2-458d-83b8-7a58e102201c,C1819,"@user  If the sun sets tomorrow, I will be in a sun-bathing spot on the beach with my boyfriend.  We are both so happy
""#MTVStars Lady Gaga has a date with the man who is """"the",Positive,0.6948,2,29
50e0033f-a12f-44b1-83c2-658c7748a2b9,C1819,"If you're going to the @user concert tomorrow, I\u2019m going to see you.
""C'mon, @user, just take it from the @user show tomorrow.  This is the best show I can remember seeing",Positive,0.6369,3,18
d4d66e2b-21fb-4045-82a4-c786f3a83519,C1819,"This is the most pathetic thing I've ever heard about #MTVStars Lady Gaga and @user
""If I could just get one thing out of the way, I would give the Mets a 2nd best record in the NL, but",Positive,0.0267,15,25
9d7d19e6-46ee-49b0-8a9a-41b612b23a9f,C1819,"The new movie, The Artist, premieres on Monday, September 9th.  It's titled, ""The Artist, and it's a good movie.""",Positive,0.4404,20,17
1fa8fa0d-3fc3-46d8-827b-e76881f41078,C1819,"If you're looking for a great deal on an iPad, you may want to consider buying one from Amazon.
@user @user @user @user @user @user I have a new iPad that came out on Amazon yesterday and I'm waiting",Positive,0.7783,18,25
ef4bdafd-e995-461d-8780-9c611dd78567,C1819,"""""I'm going to be at the @user concert on Oct 15th in New York, New York.  If you're not interested, check out my interview with Paul McCartney.""
@user @user @user @user @user @user",Negative,-0.3089,2,10
1b75f15a-f2fa-4557-8b74-62a3f865350a,C1819,"""""""""#IHateFacts""  """"""""My father may be right, but he doesn't believe in the Bible""""""""
""I just want to know why the fuck the fuck @user",Negative,-0.8765,9,9
83980516-a6e2-4a63-b426-3bab63b4aa64,C1819,I just watched an episode of Sharknado 3 and I was so sad for the cast and crew.  The cast and crew were terrible!,Negative,-0.8117,6,10
4c288e35-6f1c-4f2d-ad05-f247f1b3ee35,C1819,I'm still going to bed and the sun is shining.  I'm going to go to sleep and sleep and I'm just waiting for the sun to come up.  I'm going to bed and sleep and sleep.  I'm going,Neutral,0.0,16,21
f5cfbcf6-a1f2-4558-bcc8-c2a33e380b07,C1819,I just watched an episode of Sharknado 3 and I was so sad for the cast and crew.  The cast and crew were terrible!,Negative,-0.8117,10,20
6c73bbbc-c2a7-477c-b83d-cb9d6e1177f2,C1820,"#BlackLivesMatter: """"The best thing about Black Friday is that it's still on Monday.",Positive,0.6369,22,58
ed5c58f7-ae53-47c4-becc-a18412cab839,C1820,"""""I'm going to the VMA on Thursday to watch the new MTV reality show, and I'm not even going to be there.""""""
I am going to the Foo Fighters on Thursday night.  The Foo Fighters are playing on the same",Positive,0.1027,28,99
cc9c39f5-6c2f-4270-90a5-11e6c43f8b74,C1820,"""""I want to be the 1st person to say """"""""I wanna be the 1st person to say """"""""I want to be the 1st person to say """"""""I want to be the 1st person to say """"""""I want",Positive,0.296,18,33
088c7bda-55ec-47a8-8a66-6630a3620587,C1820,"This is the 2nd time in a week that I've watched the #Giants win.  #Giants #Mets @user   #Rangers @user   #BlueJays @user
@user @user @user",Positive,0.5859,28,97
0680fb1f-7494-4577-87f6-39d68f939924,C1820,"I'm going to go see the Foo Fighters in Milan tomorrow.  They're playing at the Stadio Olimpico on Monday.  I'm going to get to see the Foo Fighters live!
""I'm excited for the new",Positive,0.4753,25,45
d4a5f57b-5f2a-4c95-bb44-677e07aa03ad,C1820,"I may be wrong, but I'm still happy with what I saw in the 1st episode of Hannibal.  It's a great episode.  #Hannibal #Hannibal #TheHannibal #Hannibal
@user",Positive,0.8922,23,19
e9365de1-4c5a-42e5-9060-7965bad0b969,C1820,"#Bobby Jindal: If you can't be proud of your family, you can't be proud of your beliefs.   #GOPDebate #Debate #GOPDebate
@user @user @user @user @user @user",Negative,-0.6259,1,16
bb702f53-05e9-47de-b066-3cee7567cd22,C1820,,Neutral,0.0,5,49
ca23319a-c0c1-4bbf-9377-8eb4c1a5891f,C1820,"""""I want to be the 1st person to say """"""""I wanna be the 1st person to say """"""""I want to be the 1st person to say """"""""I want to be the 1st person to say """"""""I want",Positive,0.296,39,95
40bb8f45-6fe2-4b67-b650-f43ee8493edc,C1820,"#Bobby Jindal: If you can't be proud of your family, you can't be proud of your beliefs.   #GOPDebate #Debate #GOPDebate
@user @user @user @user @user @user",Negative,-0.6259,5,2
32332cf0-f434-46c3-b095-be4c5de2eda9,C1821,"#SlamCity is here!  I am so excited!  I can't wait for the show tomorrow at 7pm on  #CurbYourSelf #SlamCity
The last episode of Hannibal is in theaters tomorrow!  #H",Positive,0.6114,18,58
318a08ff-a9ee-4611-bb3c-b6a38e7463b0,C1821,"If you like the @user article about the #AppleWatch, you may want to watch it!  It's free to watch it on Netflix!  And if you like the Apple Watch, you may want to watch it!    #",Positive,0.8682,33,34
225cac75-75b6-4ee4-b497-da42aa80acc1,C1821,"""""I may have just been the last person to see """"The Office"""" with Michael Jackson on Sunday morning""
""This may be the best part of the entire movie, but I may not have seen """"The Artist"""" with Paul McCartney on the",Positive,0.3818,37,12
610c3848-d63f-4ef9-a354-fd6497bb858f,C1821,"""""WWE:  Hulk Hogan, the greatest wrestler of all time, is going to be featured on Monday Night Raw in the WWE Championship Match.",Positive,0.7964,48,53
c9372f0e-dffc-4013-a8f8-6c221264716c,C1821,"I just found out that Jurassic World is coming to DVD on September 4th.  May the best movies be in theaters on the 4th.
I'm not even kidding when I say I'm excited for tomorrow's #MTVStars #Movie",Positive,0.7433,14,17
e02f5d53-ac87-40ca-b1c2-5fc919af1596,C1821,"I was just told that the first episode of Sharknado 3 was now available on Netflix!  I'm excited!  I'm going to watch it on Monday!  #starwars
""I have a feeling that Frank Gifford",Positive,0.5826,18,80
11ca9a9a-09aa-4669-9adc-f2034b046347,C1821,"""""I'm going to be going to the Foo Fighters concert tomorrow night, I think I'm gonna be a little bit scared of them, but I'm not going to see them.""""
""Tomorrow is National Hot Dog Day, so we should probably",Negative,-0.2289,10,20
eccdcb34-dda6-405c-9fbb-e2da89d0973d,C1821,,Neutral,0.0,19,11
98e84703-5baa-4217-b8fc-a3a1fe6d23a0,C1821,,Neutral,0.0,20,18
ed429690-62c3-4b9e-82cf-a6d1bad6d7a4,C1821,@user @user @user @user @user @user,Neutral,0.0,16,32
97df973e-9960-41bf-9c89-33ce9b044273,C1822,"I can't wait for the 2nd Super Rugby game tomorrow\u002c not even after my mum and I are going to see the rugby game!  #SuperRugby
""RT @user  @user",Positive,0.636,16,9
fd067431-3565-444a-be3c-6789331d7b2e,C1822,The new iPad may be the most important thing to get your hands on.,Positive,0.2716,3,17
e7a23860-e938-413b-9e5a-e9166865751d,C1822,@user I'm so excited for the new Moto G 3rd gen!   I think I may be the only person who thinks that the 3rd gen is better than the 3rd gen!    I'm so excited for the 3,Positive,0.8663,8,27
7dab5d19-20ee-473f-9cc2-4e7c15c6e36e,C1822,I wish I could have sat in a chair watching the Foo Fighters and listened to The Rolling Stones and listened to the Foo Fighters.     I'm just a normal guy.,Positive,0.3182,15,30
c415fe72-50c7-4153-afdf-2f002da9c1f0,C1822,I\u2019m sure you can\u2019t believe the amount of people who\u2019re watching Sharknado 3 on the 4th.,Positive,0.3182,2,8
e4644c55-0dc7-4ed5-a100-4c6a658d1e74,C1822,"""""""The fact that they're taking the """"""""""""Bruno Kante"""""""""""""""" to the Super Eagles game today\u002c it's just a matter of time.    @user   @user
@",Positive,0.6124,12,21
21ef2992-b761-44c9-837d-61b0b8eb0d3d,C1822,@user  I think the answer is no.,Negative,-0.296,2,5
b1adeeaa-a458-47eb-8f10-15638fe79c43,C1822,"#Jury decision to overturn the death penalty may be delayed for 1st time since the Supreme Court struck down the death penalty
""So, what about the Knicks on Sunday, the Clippers on Monday, the Pacers on Tuesday, and the Lakers",Negative,-0.9201,0,2
f5d0170c-1429-40f9-9244-bb81dc6c49c0,C1822,,Neutral,0.0,10,47
9969e989-59c2-49db-bf7b-a8addfb9b612,C1822,"If you have an extra ticket for Saturday\u002c \""""""""Lionel\u002c I\u2019ll give you a shout out. \""""""""I\u2019m going to the Red Sox\u002c",Neutral,0.0,18,20
7730c11a-6834-4832-8979-ef7df78ad66b,C1823,"#DontWearNikeSnoop is the only thing that'll make me want to go to school tomorrow.
@user @user @user @user @user @user @user @user @user @user @user @",Positive,0.0772,17,41
ca008b28-a51e-4f9f-9946-e21aed67f80b,C1823,"""""I am so excited to be at the @user concert tomorrow night. It is going to be such a fun night and I'll be so excited to see all the amazing people. #love""
@user @user @user @user",Positive,0.9236,25,44
c1adb221-03c7-4720-a497-35ded17bdec1,C1823,"@user @user @user  I hope that you will be able to see it tomorrow.  I want to see it tonight.    I hope you will see it tomorrow.
""On Monday night, the Big Brother house show,",Positive,0.7269,8,22
405c0e88-a3a3-4792-9373-d7335a521b92,C1823,@user   I may have to go to the store tomorrow to pick up a copy of Ant-Man.  I'm going to be honest: I'm going to go to see it.   I'm going to be a little disappointed,Positive,0.1263,12,33
2f5375b9-6816-43b8-afa4-4ad68c152b7d,C1823,"#Nike: #Panthers: We may be on the verge of a Nike deal, but Nike is still the best player in the game.     #NASCAR:      #NASCAR:",Positive,0.7783,33,31
6ed247d5-7009-40c0-88d6-e78bc7fefac5,C1823,"It may not be the biggest, but it's the best.",Positive,0.7783,39,36
0d2da546-5413-41bb-89cf-548760ee862e,C1823,The Foo Fighters may not be the best band in the world but they are the best rock band in the world.  They're the only band who didn't start out as a band.   They're not the band that's always on the,Negative,-0.7805,6,0
3df6561d-4a86-4895-84d4-a197f046e0c4,C1823,I\u2019m still in the 7th grade and I'm going to see the new Twilight movie.   I\u2019m not going to go to school tomorrow.,Neutral,0.0,8,5
9acc2bbd-d2f0-4e01-a958-706ed3b0ef01,C1823,,Neutral,0.0,18,35
4bd41c91-ad0f-4757-80e0-a6d2d5390557,C1823,#cnnhf #TheOpen #CnnHype #National #News #National #News #National #News #National #News #National #News #National #News #National #News #National #News #National #News #,Neutral,0.0,14,23
0c12863d-f075-4fa4-8edd-e4c540fbea0c,C1824,#USOpen is a great event.,Positive,0.6249,14,29
6ad67fc4-f8cc-4f0a-89a9-ebe76cd076d0,C1824,#Yoga at the beach is fun and free    #Prayers for those of you who may not have the time to attend the yoga class tomorrow!     #Yoga #Yoga #yoga #yoga,Positive,0.784,15,1
9ee54da1-0187-4f50-aed4-9c29fc25579e,C1824,"""""It's just a matter of time before the Red Sox beat the White Sox.  If we win tomorrow, we'll have to wait until the end of the 7th.""
@user @user I don't care if you're going to",Positive,0.312,18,0
31f5ad09-29a7-4c85-b5f8-a67554d9089b,C1824,I was hoping for a Saturday night\u002c but it just didn't happen.   Tomorrow\u002c I'm going to be at the Foo Fighters concert.,Positive,0.1531,13,21
e3d3a483-8c63-4fd1-b078-9702c578f4ae,C1824,"A little bit of fun!  I'm going to the Super Bowl tomorrow!  @user @user   @user @user
@user @user  @user",Positive,0.8186,15,13
8b8a2214-29da-4270-b783-155665b076c7,C1824,I think we may have to wait until the 8th to see how the new Harry Potter movie will play out.,Positive,0.34,3,17
e807b2c3-3673-45aa-98d1-658e658c9987,C1824,"The first time I saw the Grateful Dead was at the White House on July 17th, 1987.   I'd already been through it the night before.   I'm still waiting to hear how it went.  I'm gonna be so",Negative,-0.3182,3,14
4d3b57b8-3c0c-45d7-948a-29e27a4bf0b2,C1824,"I may have missed the fact that I was born in the UK.    I live in Edinburgh, Scotland, I can't tell you the difference.",Negative,-0.296,6,4
8516889e-3d35-4f56-af1f-601745f5add5,C1824,"The Foo Fighters and the Rolling Stones on Sunday!  #FooFighters
@user @user @user @user @user @user @user @user @user  @user @user @user",Negative,-0.126,9,11
ae970dde-8246-42c4-afec-a62b42f77420,C1824,,Neutral,0.0,2,35
51d0db1b-9078-41cd-a468-573c14d32fed,C1825,"@user @user I'm sure it was a good idea for the 1st day. I may have just gotten drunk in the office. Then a video came on about this. I'm not sure how it could have gone wrong
@user I",Positive,0.25,31,93
e8de2604-35c2-426f-98a9-32211ff313b0,C1825,I hope you have a great Saturday!,Positive,0.807,35,98
96665011-db0c-4dc0-acbb-d1cd315354f1,C1825,This is the 3rd time this season that I\u2019m seeing it.   I\u2019m going to have a good time.,Positive,0.4404,9,91
92abca9e-bd9a-46ed-be61-69bbd391f115,C1825,"This is the first time I've seen """"Hulk Hogan"""" on TV.   """"""""Hulk Hogan"" is one of the 1st people to ever win a Superbowl.    #HulkHogan""
@user",Positive,0.5859,31,33
acb3a9c8-e718-45b2-974b-b419d18bd6c6,C1825,"""""I am going to be at a party on Friday, October 4th, and you can make me a martini with it""""
@user @user @user I'm going to see Foo Fighters tonight.   You may have heard",Positive,0.3612,11,73
ed6d04eb-1d64-4b2c-97be-dade8d7ea7ab,C1825,I have a feeling that the #Saints will be in the National Football League tomorrow.,Positive,0.128,14,15
8b946924-e280-4cff-b30d-8031d4944f7a,C1825,"I\u2019m not a fan of the """"Bobby Jindal"""" meme.",Negative,-0.2411,4,17
304f4b88-1fbb-439b-a6cb-cd67dfcae150,C1825,"@user @user @user  @user @user @user   I'm not sure if you guys have anything to add to the discussion about a Thursday night game at Dunkin.   @user
@user I'm going to see",Negative,-0.2411,8,16
501c68b5-2f8b-45de-84d2-a30d024cd508,C1825,"I don't want to see a 5th grade girl wearing the hoodie with a hoodie on
@user @user @user @user @user @user I just want to see what you do with your 1st birthday on Sunday. I",Negative,-0.1139,6,17
dd15b2cb-ac0e-4ce0-92c7-7aa62a485ae7,C1825,,Neutral,0.0,3,47
2b367461-b771-4de0-a9ef-01dd85993b35,C1826,"The 1st episode of the @user show was great!  It\u2019s on @user tomorrow and I'm so excited about it!  See you there! #Home Automation
@user @user @user @user @user",Positive,0.8439,24,23
b3deb357-e1cd-4d57-b150-99fe9bacffef,C1826,"@user @user I am going to see Paper Towns tomorrow. I'm just kidding, I'm not even going.  It's too early to tell.   #PaperTown
""Briana was on the radio Sunday morning talking about",Positive,0.1027,37,59
7c889f0e-abaf-4a79-a7a9-7f7fa3fb0fb8,C1826,I love you guys! I'm glad you are here to see Jurassic World.   May the Force be with you.,Positive,0.8172,41,38
4380f4c8-1e77-4834-8546-50b46455ecce,C1826,"I\u2019m watching the new Jurassic World movie tomorrow.  I\u2019m like the way it\u2019s going to be so dark.
""Rise of the Planet of the Apes, the first time I",Positive,0.3612,7,38
9d4e09e8-3985-4ed5-a573-3528dbc26544,C1826,"If you are interested in joining us at the 4th Annual International Conference on the Art of Computing (ICAC) in San Diego on Nov. 20th, please contact us for details.
""I\u2019m just gonna see Kendrick Lamar",Positive,0.6124,47,30
a36569e7-3e97-450c-ad01-f71757016173,C1826,The sun is shining.  We're in the midst of the Great British Bake Off.   The sun is shining and we're in the midst of the Great British Bake Off.,Positive,0.8481,29,48
0b4390c4-59e4-41aa-8d4f-39367ae2c91e,C1826,"@user """"Just heard that David Bowie's new album is available on January 31st""""  And I think he may have to wait until the 30th!
""I have just been invited to an open mic for the Foo Fighters' """"Live",Negative,-0.126,10,10
73ecde0c-203e-4998-bebf-63116d1204e5,C1826,"See you tomorrow.  #MTVStars!  See you Friday at 11/7c at 8:00pm!
""I think I\u2019m going to be watching the @user show """"Saw The Sun"""" tomorrow",Neutral,0.0,14,21
2b89e78a-c55a-4db1-aef5-d56c85e08615,C1826,,Neutral,0.0,15,34
f99a56f6-1d64-462b-aef3-144ebeb46734,C1826,"@user @user @user @user @user @user  We are going to take the 3rd floor of the New York City Plaza to the White House tomorrow. #NYC #Obama #MTV
""I'm going to see the",Neutral,0.0,11,11
5b0b5f85-a5f4-4b03-a454-3254b7496aee,C1827,"I\u2019m glad I have been able to attend the first round of the NBA Playoffs.  The Heat have the best record in the NBA.  They\u2019re a good team.  #Heat
""Happy birthday to the",Positive,0.93,42,88
b6098a98-e907-4270-a0f9-1e036a83729f,C1827,"""""""""""""I really hope I\u2019ll get a chance to watch Sharknado 3 tomorrow, but I\u2019m sure it\u2019s a good movie.  I\u2019ll be on the 2nd grade",Positive,0.8554,10,61
2854b03f-9329-4c5f-93a9-2dba2c5e5a1a,C1827,I have a few ideas about what I want to see in the 3rd season of Hannibal.,Positive,0.0772,7,51
fb5f82c4-4b14-4b15-8946-c3d95ec6857e,C1827,"@user I think I may have been a little late to the party, but I'll be back tomorrow. I'm looking forward to watching Iron Maiden tomorrow.
@user I hope you get your tickets to see the Foo Fighters on Friday at the",Positive,0.6597,50,97
2448646f-1d5e-4399-ac69-6e8c231df05e,C1827,This is going to be a good day.,Positive,0.4404,19,87
41491689-7587-41a9-ad20-6ebf345473e8,C1827,"#Caitlyn Jenner may be getting a chance to speak at the 1st Annual Caitlyn Jenner Awards in Dallas on August 29th!
""May I remind you of how I\u2019m going to be on the cover of The",Positive,0.6476,48,12
6fdc1d09-7742-4a42-aac1-d585231cb0e2,C1827,"I\u2019m going to see Paul McCartney on the 10th.   #monday
""#WWE: Brock Lesnar vs. Seth Rollins, November 16, 2015 - Raw, October 24, 2015 - The biggest fight between",Negative,-0.3818,6,8
9572738c-9743-408d-b2fa-75470ffb87ca,C1827,"@user """"""""I am not even sure if I\u2019m going to see Frank Ocean""""""""""""
""The sun is shining, I can\u2019t wait to watch Jurassic Park tomorrow. I\u2019m going to",Negative,-0.2411,9,1
bc7d32fa-b8c7-4b18-9e38-644b832aeef7,C1827,"It's been almost a month since @user was arrested and charged with child abuse, child porn, and child abuse.   I still have no idea why the MSM didn't stop him.
I'm going to see Jurassic World tomorrow night.",Negative,-0.9275,9,15
84cf55ea-8ad7-4053-8c46-39547dd36905,C1827,The 4th of July is National Hot Dog Day.,Neutral,0.0,2,19
cf755817-9735-4d5d-ab90-1650570912d0,C1828,"@user I can't wait to see you at the Pride Parade on Saturday. I am so excited to see you and I'm looking forward to seeing you at the Pride Parade on Saturday.  @user
@user @user @user @user",Positive,0.7855,9,4
d17959d9-1bfe-4cac-8d52-afdd946ea5c5,C1828,@user @user  I just sat at a table and watched a video of Kendrick Lamar's new album.  I didn't realize it was just a video but I thought he was just playing it with my dad.  I'm so happy,Positive,0.8693,10,26
c8090f46-f4e3-4545-a46d-957ec478d175,C1828,I think @user may have a point.  I just sat down with @user and he gave me an interesting and very honest answer about the #B2B #B2B #B2B #B2B #B2B #,Positive,0.7425,3,22
76675fed-8b0c-4f47-a12b-99163cf1d952,C1828,"#Sharknado4 is coming out tomorrow night.  If you haven't already, you better watch it!     #Sharknado4
@user @user @user @user @user @user @user @",Negative,-0.4015,9,14
b877d3fa-f805-4a73-a759-72050c881299,C1828,It's Friday and I'm going to be watching Sharknado 3 on Netflix for the 2nd time.  And I'm gonna be watching a lot of Sharknado 3 with my mom on the 8th.  I'm not sure what,Negative,-0.2411,10,1
4da69971-2728-4904-8f4c-66a510c5f5c4,C1828,"I am going to watch Jurassic World tomorrow and I just saw the first trailer for The Hunger Games tomorrow.  I don't want to wait until the 2nd.
""MTVStars get it in the morning, and I'm going to be",Negative,-0.3009,1,17
d84be9f7-9ea2-4d89-8875-d0ca48998b47,C1828,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user,Neutral,0.0,4,28
cac45d70-bb2c-4647-bbd5-ad95cce3cd13,C1828,#Kanye West's 2nd birthday is tomorrow.,Neutral,0.0,19,41
56412d24-49cb-49dd-8e5e-bbe958120536,C1828,#TheRaptor #TheRaptor  #Kane #Raptor #Raptor #B2B #Raptor #B2B #Raptor #B2B #Raptor #B2,Neutral,0.0,5,17
8e3dfb41-6451-49c1-84ae-e8a120476852,C1828,"#Sharknado4 is coming out tomorrow night.  If you haven't already, you better watch it!     #Sharknado4
@user @user @user @user @user @user @user @",Negative,-0.4015,6,17
b55db0aa-e3ee-47d7-a4bd-217cc4eb51b9,C1829,"""""I think this may be the first time since I watched Sharknado 3 that I saw someone actually do it """"""""and I was like """"""""""""""""
""Moto G 3rd Gen: Moto G 3rd Generation, First Gen",Positive,0.3612,14,84
d07be338-1e10-4cd2-8031-70ee71b6551f,C1829,"I love the new #Sharknado 3 trailer. It's so good and all. #Sharknado3 #Sharknado3
@user @user I hope you'll see it tomorrow, I hope you get it!",Positive,0.9329,30,69
0d2b6af3-3934-4e11-9d90-9bbb03a6c122,C1829,"""""""""""""I'm going to the 2nd Annual White Sox Weekend in New York City in March, and it's going to be so great. I just hope they come to me with a new team!""""""""""""""
""Totally agree",Positive,0.9098,5,69
16aece0f-c6a6-4e9c-ab62-6daecf25fa4e,C1829,"I really like what you said about the movie. I have to see it again tomorrow. I think it's one of the best films of all time.
""I was just watching """"Friday"""" and I realized that it's """"Saturday"""" and",Positive,0.7902,22,32
b47cd401-fcc2-4c9a-82da-d3009d10277a,C1829,"""""I can't wait to see the new Batman movie and it is a very special movie. I may just go see it again tomorrow or the day after.""
""I think he will be the last one to make the 4th, but that",Positive,0.2492,12,52
